ID,Date,Age,Gender,Region,Education,Income,Spending,Satisfaction,Experience,Credit_Score,Loan_Amount,Category
564,2020-01-02,31.73976467832159,Female,East,Master,67716.05536400352,7447.314205544733,10.0,6.080492551837301,850.0,35696.84742070917,High
565,2020-09-27,47.012139221639444,Female,North,Master,71809.14882308361,6704.142333413187,10.0,3.3870627266605506,684.2279407748625,19958.082592317987,High
566,2021-02-24,30.919246269784487,Female,East,Bachelor,45971.37768320488,6199.062846615337,10.0,6.966211489550711,758.2428523369401,22119.346418462566,Medium
567,2021-11-30,14.618754648221461,Male,North,Master,60801.17846821319,5143.058286111618,7.884091253136676,1.7894253113170047,631.4814362819586,18272.289367987785,High
568,2022-05-13,24.91913689082596,Female,North,Bachelor,51108.10879017408,5803.616763795673,8.666136193658826,10.157121838525462,723.1761655187048,15288.850065798215,Medium
569,2022-08-17,16.292080789741444,Other,South,PhD,25297.214820192417,3726.591531649165,8.4501182695358,2.3110020242238147,693.3959955555536,13196.778996350706,Low
570,2022-09-20,31.484865159586914,Female,East,Bachelor,83661.31588749941,8074.967482972718,10.0,5.657907011601308,738.1718288325569,55973.04646037577,Very High
571,2022-10-06,35.184183791895514,Male,North,Bachelor,81967.8791935784,7119.215860000091,10.0,7.3755779311642025,478.4874661174966,51992.20190024329,Very High
572,2022-05-28,51.76437312275283,Male,East,Bachelor,76657.1012141426,7526.360276537275,10.0,3.2880787093996617,705.1394485138965,25041.12458655033,High
573,2021-11-22,38.269273737641626,Male,East,High School,72570.75719190635,7793.728673383582,10.0,7.557405930298852,818.1875191598102,21156.615265070897,High
574,2022-05-16,32.80899471191136,Female,West,Master,82519.26754668911,7640.572711715325,10.0,1.3124492065987514,767.7866183961512,44819.34832321682,Very High
575,2022-11-26,43.294055811834895,Female,South,High School,75012.12275758869,7012.778682823186,10.0,9.356353097547682,744.6081330381021,59957.696786588414,High
576,2020-04-16,12.88864690992115,Male,South,Bachelor,70004.58677638028,5959.43221705115,10.0,5.042447794897275,517.7834801570086,30818.353332407176,High
577,2020-10-07,37.356145581085656,Female,South,Bachelor,64215.839777435074,6181.962467552221,9.76413289025165,3.2107657760933614,606.3861724873642,11616.965090910151,High
578,2021-07-02,42.708651938869664,Female,West,Master,91034.08204804405,6861.053324288304,10.0,4.102454682717696,773.203927211232,23589.15273552429,Very High
579,2021-07-05,20.214137542201584,Female,West,Master,64918.85466009105,6399.292978558154,10.0,7.4267578081781584,720.8760369988713,13570.688531146441,High
580,2020-07-06,46.43754043206929,Female,South,Master,76129.54937012275,6412.897255038511,10.0,3.2466341244486854,823.7257767535357,9287.446509009153,High
581,2022-01-21,38.38496407494414,Female,West,Master,50141.56570679159,4754.889035701292,8.159750974739586,2.751926931731667,635.7964558989737,18553.127459472733,Medium
582,2022-05-19,30.847120860991986,Female,West,High School,69727.89824502161,5151.725374834114,8.539277898248248,4.3353902072487855,730.0382051574246,18264.763808973024,High
583,2020-01-19,41.32781866106285,Male,West,High School,58184.58556811466,5253.016058997279,6.932875063766739,1.4691136616900957,668.0065953293587,3603.1537036339582,Medium
584,2022-05-08,57.70692857804396,Female,South,Master,69279.22339109457,6417.091148449629,10.0,10.461631723825446,589.8641731320334,35751.00259984711,High
585,2022-09-11,36.81866255058495,Female,South,Bachelor,56178.69685055066,4781.140665540508,8.747180337281153,3.3008162263558303,436.7782605916266,12257.445143831774,Medium
586,2021-02-13,37.48220586300336,Female,South,Bachelor,52747.578953013304,5291.309457245487,7.7853314951285615,7.4948503585412105,698.5961271190343,16183.12892977984,Medium
587,2021-04-28,30.40639100459756,Female,West,High School,97074.7665475532,9316.371851452848,10.0,5.628410250943318,761.5442539363876,61857.6429597395,Very High
588,2021-09-15,26.501556305352082,Female,South,Bachelor,83220.86408250208,8028.4961811899775,10.0,2.0463978485540957,654.6242239549873,23839.979303113178,Very High
589,2021-10-17,43.303358165442454,Male,West,High School,100457.19161488515,9283.702408675646,10.0,4.982135872361812,588.9970775781837,6954.9378264839215,Very High
590,2022-02-06,26.439161740911327,Male,North,Master,44876.155577122205,5248.019891765141,10.0,7.352008337932244,702.7262625951182,9279.5021222251,Medium
591,2020-01-18,35.715662372193925,Male,West,High School,68926.63743476034,7699.175321367977,10.0,4.43521599474108,,39206.22128029341,High
592,2020-07-02,30.223425532348834,Male,East,Bachelor,45709.09838811298,4726.990765821254,7.778161832949254,8.579338837553085,,2445.092181082677,Medium
593,2021-02-08,39.78979825746392,Female,South,High School,59459.47597077601,5743.732008473561,9.157875561026213,8.06454617834559,850.0,32762.722090713407,Medium
594,2022-03-09,38.33662105286948,Other,South,Master,55396.40577518612,3526.500873813239,9.523293479253336,7.756744563974988,446.64972351840174,30203.882862215247,Medium
595,2021-04-23,45.375399442578995,Male,East,Bachelor,91281.45981791291,8336.98697379133,10.0,3.621029683181009,662.6028387655894,913.5129459579587,Very High
596,2020-01-08,29.89983601145253,Male,West,Master,59006.47283419986,7236.419009616935,10.0,1.7604726566555389,647.0753843372084,31175.826305152656,Medium
597,2021-12-05,32.30125064706629,Female,North,Master,82176.31532894338,6623.11654490371,10.0,3.1592371839116167,850.0,45881.0231365161,Very High
598,2021-06-14,25.212362842176926,Male,East,Bachelor,71667.99476491623,6144.686081529752,10.0,5.588722822000161,529.695687609184,22343.533021550313,High
599,2022-07-01,30.557067399238882,Female,East,PhD,99833.11498119126,7682.522909864293,10.0,6.637360140597067,850.0,64532.407748513884,Very High
600,2021-11-19,38.77300493044852,Female,West,PhD,47194.8391181284,5541.410752509615,9.74817272652552,1.5147142142813426,657.9752683928858,33781.5704231078,Medium
601,2022-10-31,42.56988616645352,Female,South,Master,90173.44168002874,8040.5648432849175,10.0,4.975660395164749,720.7468171866717,39609.45338670341,Very High
602,2021-07-06,25.778346758223748,Male,West,Master,80085.78643512279,5875.704953442773,10.0,5.474267675969553,690.3655965483549,27304.00689881679,Very High
603,2021-03-21,43.6960592010566,Male,East,High School,57247.34703012278,6089.058572857416,8.591942038754263,4.167367231053345,620.8683908422427,14258.370159839214,Medium
604,2021-12-06,48.55637858804951,Female,East,Bachelor,89385.18934112214,7126.357271157666,10.0,8.873821517047636,833.5820546091597,39504.76364395474,Very High
605,2020-07-14,39.13434903223701,Female,South,High School,74609.34896151193,6468.105444242954,10.0,6.265340222752613,592.36662251478,39786.35820513468,High
606,2022-05-09,53.76795812558066,Male,South,High School,73471.83516348922,7388.975256833292,10.0,8.93057572424269,731.4850884913639,26419.400649151212,High
607,2021-09-19,27.26210800896427,Female,South,PhD,51272.021699902136,5155.143016534913,9.52542803349689,4.3521184389493035,614.1258768291068,3918.7760404563264,Medium
608,2022-09-07,22.55345296688583,Male,West,Bachelor,50490.08471170512,5453.324649001762,9.214188176619665,7.812432477520774,574.7668245720005,29682.29869708416,Medium
609,2021-09-21,17.212797510957213,Female,South,Master,89353.58019226749,7479.102940077752,10.0,9.905199183582559,850.0,34862.1443586593,Very High
610,2020-02-13,49.96044311489183,Male,East,Master,74990.46384180816,7610.119540121652,10.0,8.935080347817983,741.8860011589624,18372.93412248724,High
611,2021-05-03,41.54365656354058,Female,East,Master,82503.77830474217,7448.266020940668,10.0,1.7235752197138008,776.3341110755988,48059.845270103164,Very High
612,2020-06-29,34.44415329089545,Male,North,PhD,55358.58592043443,5604.062954554127,9.275110397356412,4.238971767372857,774.4948499077351,29755.140510278397,Medium
613,2021-01-08,37.799686263198204,Male,West,High School,57202.04893827452,4681.396102886443,8.195009471887587,3.9645058836506104,522.2691033446944,6863.426488104591,Medium
614,2021-09-19,23.745109527016233,Male,North,High School,78102.32690225725,6639.812618150844,10.0,6.467763605228983,850.0,37478.365597996344,High
615,2022-08-14,59.45751979616826,Male,East,Bachelor,59485.116724811145,6535.756350514497,10.0,7.059060665043599,418.0745156001147,12494.366222947101,Medium
616,2020-03-07,36.292211819752275,Female,North,High School,61917.89939129706,6166.724120063745,10.0,2.483321977922791,596.9591577787421,27588.348033217095,High
617,2022-02-17,36.09394794604893,Other,East,High School,68557.38513910795,7091.843114389737,10.0,5.203515541750813,641.2116029603259,28160.43352514817,High
618,2021-10-12,42.25766623898692,Male,North,Bachelor,72799.42214709424,8245.68112477684,8.353104294988885,1.0597819964684092,753.771180791239,43986.890278994826,High
619,2020-12-06,39.810092317367136,Male,South,Master,67218.64688344122,6946.581327976578,10.0,9.32583501740567,706.3091203810312,27091.38716604393,High
620,2022-06-21,37.23884024279131,Female,North,Bachelor,74556.71683783451,7241.69172304731,10.0,3.4628772779699193,682.4319596058298,1510.6016108600893,High
621,2021-02-01,27.095255445546883,Female,South,Bachelor,73940.46406004061,6441.727735756275,10.0,5.167591819533491,696.6811936573088,23825.005175072212,High
622,2021-12-03,39.714683571359956,Female,South,Master,80876.90496756992,5000.662740799965,9.424504076605263,4.071050858035816,613.9515075828831,40403.772380144364,Very High
623,2020-04-06,53.82024496475034,Male,West,High School,62123.06535235777,6189.352646254934,10.0,8.438082725040246,524.5228912562983,39333.34996756358,High
624,2021-03-24,48.454200461549775,Male,South,High School,69964.77376184292,6710.510245838661,10.0,3.5125193241921373,762.5807097572919,10275.648843237781,High
625,2020-03-17,50.93186626639397,Female,South,Master,93387.37606135105,7693.91773837248,10.0,4.950168973022273,806.1453633763207,62944.76307958305,Very High
626,2022-06-14,29.88784323568815,Male,North,Bachelor,78363.62943145215,6750.004761494587,10.0,4.682543727506906,850.0,11743.009549519847,High
627,2021-07-02,25.10395179741419,Female,East,Master,41959.084126491136,4365.9598268004565,7.260506282223234,3.6390908372249515,554.9164585714615,17719.595491283333,Medium
628,2022-03-08,33.74213079900352,Male,West,High School,72143.26390478479,5222.174357363068,10.0,10.178679636906898,763.5680488396619,23739.876424770802,High
629,2022-03-25,35.557249122886944,Female,South,Master,38105.24582082132,4226.366876106042,6.9269629162171364,2.3380116234326866,597.8398188051694,18916.55369813584,Low
630,2022-10-18,45.94191518470949,Male,West,Bachelor,73674.98112326028,7057.2374657149085,10.0,7.315388531706984,816.3974607658688,49375.601180622536,High
631,2020-05-14,18.075353702851807,Female,North,Bachelor,87504.18210261555,8617.02849583727,10.0,6.068758366118251,827.2046418730453,19519.027154746887,Very High
632,2021-10-15,50.29550319460614,Female,South,Bachelor,60929.36083826827,5558.544831679251,10.0,8.784557757606548,692.9796615989823,14658.789864980377,High
633,2021-10-07,33.419921014210104,Female,North,Master,54195.114824731325,6046.7113367782185,10.0,2.998432745667484,624.437213982864,30182.215879402313,Medium
634,2021-12-20,30.7311893005258,Male,West,Bachelor,76826.04137385578,7894.371491038099,10.0,2.8010933026287232,799.7453006085377,64061.040971673814,High
635,2021-09-04,24.878956247398325,Female,North,Bachelor,39297.45539555447,4197.953929670837,5.753441516845623,8.288209722432196,693.2853631167656,13589.18722982549,Low
636,2021-04-28,18.451433281342307,Female,West,PhD,49734.39119239557,5868.182780052761,10.0,6.275963924990331,581.0247421761728,49239.332223269776,Medium
637,2022-12-05,43.231705839619146,Female,North,Master,80562.46998353586,6122.102551427056,10.0,0.36518795996972386,578.3450726191286,70595.96697501536,Very High
638,2021-10-09,35.73317967188404,Female,West,Bachelor,58352.30212060097,6700.9172695613615,10.0,3.3820849566101887,637.8513141730224,22734.106832772493,Medium
639,2022-03-02,22.10039100258946,Female,East,Master,57510.64569313016,5917.978263468964,10.0,6.159147961544183,816.5626729210812,17915.97555903262,Medium
640,2021-08-01,22.04921227936384,Female,North,Bachelor,72187.39179440745,6695.647450784942,10.0,7.513292664639767,,11240.323907810045,High
641,2022-10-24,31.642153007098717,Male,North,High School,72144.26775659778,5829.0617816517915,10.0,2.962308040421135,583.0557885461375,29426.320970210618,High
642,2020-01-01,51.69021525289393,Female,East,Bachelor,79847.383570878,7479.272749825926,10.0,3.7427679694508242,592.9190255517639,3898.2940668584297,High
643,2020-04-18,32.40408648636395,Female,East,PhD,61115.209054131396,7800.01745282989,10.0,6.5696695572111,799.6988030762114,19548.5376072569,High
644,2021-04-04,19.96857046881894,Male,North,PhD,65535.201963443804,5207.998101590521,9.942316035703893,1.3390379301680726,567.5068134511047,39880.02199407634,High
645,2020-09-22,32.54256935914056,Male,East,Bachelor,64415.29447807393,5869.534451472106,10.0,1.052016394367234,729.7601213203486,15591.5112778283,High
646,2020-02-13,32.27276430252329,Male,South,Bachelor,73003.46630014842,6827.164938742064,9.73472943248654,3.4969777749524233,634.3998110666645,25546.797724846183,High
647,2022-06-04,8.031133570584284,Female,West,High School,46561.58640852247,5737.396445116406,6.96291219239598,7.441942580593223,804.8276652692132,4151.147632111699,Medium
648,2022-08-01,34.45705133482188,Female,West,PhD,64489.99105171782,6136.195564689319,10.0,5.3858523512149,601.9375021896477,27618.115386888887,High
649,2022-09-09,32.69065469791322,Female,West,PhD,51495.960460676404,3137.67469490736,7.048588778779946,4.323030857863245,767.3280739419357,28668.750394412284,Medium
650,2020-09-18,41.96206364813418,Female,South,Bachelor,70455.91767397356,7476.2600963032,10.0,9.167073088888285,709.3977007539836,28038.982422698595,High
651,2021-12-28,53.48956094945345,Male,East,Master,64579.76752029406,6641.731681717518,10.0,6.911974049069218,704.3790204640168,19092.766742698605,High
652,2021-09-24,46.26565029547757,Male,East,Master,56422.128395308886,4786.444412803737,8.778696813390903,9.848900128165749,465.81339865547767,20396.707717996167,Medium
653,2020-05-31,32.31111309445169,Male,North,Bachelor,70035.47376505667,6126.299700549084,8.818564642405986,0.8217935834990104,469.7796122095415,44862.1178037456,High
654,2020-07-31,23.934740912583298,Male,East,High School,65158.46709415655,7325.15089708096,10.0,4.89634812813811,658.2603401615817,27363.660553062662,High
655,2022-10-12,60.733598032498605,Male,North,Bachelor,92109.9050404779,8984.978698562181,10.0,0.14985987515595767,758.9104164226169,40832.08971519977,Very High
656,2022-05-12,35.59218434014488,Male,South,Master,61329.20862644596,6857.51218832323,10.0,4.3118530044335985,560.1386344791196,19531.321882539087,High
657,2021-09-14,35.13929291912946,Female,West,Master,73690.43916211606,6595.082695160213,10.0,4.254152438699968,588.5115372765979,44936.28409054434,High
658,2020-12-26,34.758749128899964,Female,West,Bachelor,75641.33814855493,6779.561400727264,10.0,6.879840911789213,757.4299392797232,41672.923773687,High
659,2020-11-15,36.98084760767855,Other,West,PhD,75162.03092131318,6503.477704573364,10.0,5.136691643425695,756.6095098883395,31026.085475926637,High
660,2020-08-09,33.556395880760576,Female,East,High School,54393.39269834815,6689.814681343399,10.0,6.8702214148397465,645.0126793579035,29948.859047151713,Medium
661,2020-07-28,29.263379931197637,Female,North,Bachelor,66872.14219966665,5533.915738788127,10.0,7.110320399416683,761.7644565179409,28116.881299772514,High
662,2022-07-19,29.531410587596078,Male,North,Master,70227.80973461796,6230.101888738555,10.0,11.464786032149426,573.0353898972212,53692.75048211577,High
663,2021-05-03,34.672467297840015,Female,South,Master,67443.91065253914,6926.556981047149,10.0,4.054110034141627,649.2943295963812,42334.48588991746,High
664,2021-08-23,29.565752288662352,Female,East,Bachelor,33485.711268764906,4946.027753599985,5.4166135439360215,2.1769318980008627,781.7591831158973,3374.505430023238,Low
665,2022-02-12,27.871542173228356,Male,South,Bachelor,66343.11544621638,7397.665886914307,10.0,5.738250845949226,689.5184438864145,47214.39078270981,High
666,2022-05-27,36.064302276918966,Male,North,High School,101220.1167294181,7583.61321769069,10.0,2.5931599185813696,765.0714849175362,37331.69375346617,Very High
667,2021-11-30,32.450227825791444,Female,North,Bachelor,60824.52488154098,6164.035109131876,10.0,9.445882305309608,,30719.366511517324,High
668,2021-03-27,50.039929885826886,Male,West,Bachelor,64098.80847508363,5340.960176878131,10.0,4.150345883164302,538.2634003652902,30472.521397607765,High
669,2021-02-16,8.490301916069882,Female,East,High School,59845.37935370591,6171.008789763876,10.0,3.303270896378029,749.333795371623,24557.229594972705,Medium
670,2021-04-20,45.91506851922462,Female,North,Master,77643.20741661088,5157.81405015527,10.0,3.586052836546646,850.0,26007.266010078794,High
671,2020-09-12,47.46085192497629,Male,West,Bachelor,91621.45344373435,7046.96802877836,10.0,7.155252270414923,700.7571142376141,29191.05779573533,Very High
672,2020-05-06,14.266097675918505,Male,East,Master,38265.02649932593,3579.4356715555896,8.455528180809843,4.526759050305544,712.4931316841364,25019.65263087317,Low
673,2021-01-26,31.573124059196513,Male,South,Master,76757.26581822314,7142.30067498981,10.0,3.0749995396088527,605.3125819153557,33218.80907504317,High
674,2021-04-24,31.285591340042085,Male,East,High School,74499.12658879299,7255.23683363158,10.0,9.996055752870593,630.3250136208509,28673.55720004536,High
675,2022-09-19,20.924883052821787,Male,East,High School,58330.243472302696,4609.451982863998,9.51985490079698,2.4314904780147497,705.1571285493688,12870.791231350142,Medium
676,2022-07-11,27.221833124091248,Female,North,Master,68691.22633087097,7642.201912643868,10.0,5.106698222098981,767.239119972801,28164.850049802368,High
677,2021-02-05,23.894241545341714,Male,North,Bachelor,77388.98299664621,8915.556602408275,10.0,6.956918454830691,816.871617233917,37750.079747582466,High
678,2020-09-30,52.52270443423623,Female,East,Master,89346.08291754487,7370.970562287607,10.0,0.10599466874877983,850.0,42378.50421816148,Very High
679,2022-04-24,44.35678393147461,Male,North,Master,55033.10228463137,5312.566993616887,10.0,6.4407815042177745,653.3215487137445,6342.744506784258,Medium
680,2020-05-18,47.71555094994159,Female,North,Master,86160.14827630307,9592.32902558776,10.0,1.834676973558652,841.6814720698649,2271.696251866033,Very High
681,2020-04-12,42.21672064043235,Male,North,PhD,70138.0312447284,5638.937997181615,9.888088634842108,7.468348342502008,656.0455781445419,29444.938880656533,High
682,2021-04-28,23.709482287827708,Male,West,Bachelor,62947.852614146585,6318.8651447889115,10.0,2.112046964243071,,41318.68866908223,High
683,2021-06-12,29.754797337202262,Female,West,Bachelor,65975.35353362655,6448.560777570991,10.0,7.078307095546581,702.6995868524713,18360.79302628418,High
684,2020-08-11,39.89374561227918,Female,East,Bachelor,67693.2279741657,7281.328893837966,7.264362635856974,8.31749919888414,,49485.32242013196,High
685,2020-04-23,22.778721911080545,Male,North,High School,79264.97341214624,7120.449819542327,10.0,7.584309576898415,750.8807342264962,33557.991339673994,High
686,2021-10-05,42.12998430172388,Female,West,Bachelor,69809.22275312376,5981.59614909782,10.0,5.753949944714307,529.1479445264663,31849.357616735317,High
687,2021-10-12,32.59674601841865,Male,East,Bachelor,49505.18108346179,4651.258291079474,9.925692159236501,4.306097171210902,536.5981762808462,11703.545282369185,Medium
688,2021-04-02,31.251791924504026,Female,North,PhD,59722.94812270608,5766.300035456346,9.54415741782587,3.2707412709954684,679.7000402271644,7828.431050932157,Medium
689,2021-01-09,42.10959968203491,Male,South,Bachelor,73735.2205931746,6024.254018928226,10.0,9.413104072451311,528.7425332222323,43162.01237521612,High
690,2021-09-02,39.4426331148604,Male,North,Bachelor,88159.53832188595,7436.013433318969,10.0,2.90151433949707,809.4401869637475,25484.04870792476,Very High
691,2020-07-25,31.3903383418092,Female,North,Bachelor,74741.5894451371,6288.94748594856,10.0,1.8888017792900116,786.6387755190884,10353.69584254596,High
692,2022-07-05,46.59329803364248,Female,West,High School,60538.61983561558,4860.36201814898,10.0,6.99610680509849,703.7942949590101,31974.42916101122,High
693,2020-11-16,24.189366724001026,Male,East,High School,99372.5321121839,8869.562173682649,10.0,2.6115895904405138,636.6316629485756,5865.582054818478,Very High
694,2020-04-02,41.15935606944264,Female,East,Bachelor,74551.307699391,6144.348914697727,10.0,2.1498095076016184,837.1165092856336,5805.297632061858,High
695,2022-05-21,40.93101257968384,Female,West,High School,89596.36735982716,6114.221344548965,10.0,0.6691872134907051,850.0,41570.73199346449,Very High
696,2020-04-08,31.904535606860097,Male,North,Bachelor,63676.551299771614,5910.190385783173,10.0,3.551270481618447,692.0607853441406,26678.452669431346,High
697,2020-08-12,38.26133022242118,Female,South,Master,77131.05378179233,7005.879032517301,10.0,4.751854928310521,755.3156454087083,35776.62066221653,High
698,2022-05-01,22.48886423614697,Male,North,Master,73836.45968584955,5154.067316221337,9.950399917882415,5.7292751829820965,717.8467848513035,29436.45953707999,High
699,2021-03-16,44.24027019206901,Female,North,Master,90393.05577234834,7737.409514832839,10.0,7.85391873289845,783.8230304445765,87245.5394176532,Very High
700,2021-12-20,33.15097863557011,Female,South,High School,82436.01389845843,6377.3608974531735,10.0,6.580693770997382,702.9161521342772,28774.239394684315,Very High
701,2021-08-07,29.772769794809605,Female,West,Master,77969.33989849947,8371.427941562137,10.0,4.427383341340461,702.4822558126186,31012.46144221646,High
702,2020-03-04,45.49009225836889,Male,East,Master,68018.74516127282,6604.199097291821,10.0,4.405412970860841,776.6092503722822,10980.718735522822,High
703,2022-02-06,27.95656309457241,Male,West,High School,55402.09091794529,5649.59642510054,10.0,6.530472406745551,850.0,30423.647379655893,Medium
704,2021-07-13,20.915387036364404,Male,West,Master,65446.806173045166,5901.676110269475,9.060637764885946,8.817710488785709,540.8864889059165,44971.703650443786,High
705,2021-10-31,19.433708264760963,Male,North,Bachelor,73713.77521749653,6375.744623380216,10.0,5.3789425984496,687.0463019946964,49835.64547666048,High
706,2021-01-02,41.06009951345639,Male,East,Master,67189.2392450791,6684.927181592356,10.0,3.5926074373687733,566.3324299669499,3558.7377581634564,High
707,2022-01-13,22.19570647503717,Female,East,PhD,77075.4327232344,7071.5944699227975,10.0,2.0214019967433634,850.0,24246.982346972018,High
708,2021-09-09,52.54794181984364,Male,West,High School,98063.2220922145,7700.06335465018,10.0,0.664384206763323,687.3526472524392,51050.45452446666,Very High
709,2022-10-02,14.18070592116278,Male,South,Master,43345.539174480095,4770.017601887951,7.951741705085969,6.998809016130569,492.3709989703808,20320.065756648455,Medium
710,2022-12-19,51.96456368290038,Female,West,Bachelor,63428.471284506,5408.4001182892,10.0,6.733935570918671,740.6756424538693,31815.45555575434,High
711,2021-05-14,37.11017467202618,Male,South,PhD,66449.46145243304,5998.034406112726,10.0,6.732090575319985,850.0,36729.32703401236,High
712,2022-10-03,34.032868881296075,Female,East,Bachelor,71630.62446348599,4680.288741993376,9.812275880171203,4.614021660943832,759.6210357830483,13530.554517827873,High
713,2021-02-14,29.550809131910505,Male,West,Master,56906.89935944948,6541.641198527081,10.0,9.220804237675253,684.2935864470907,40655.19732733213,Medium
714,2022-10-14,38.991361143520706,Female,North,High School,89778.72075476752,7734.453504732502,10.0,3.5476445162455468,770.4715337871344,49265.698452856515,Very High
715,2021-04-08,34.62365297575152,Male,West,Bachelor,73672.82941065253,6357.327716112828,10.0,7.865807711621617,838.8297251038605,8739.280286979032,High
716,2021-12-02,46.03301882016521,Male,East,High School,73608.2151336937,8141.307958523319,10.0,4.883771315031371,609.7965032659724,10843.036559981121,High
717,2020-06-11,36.142276486620396,Female,North,PhD,46532.49538528228,5610.746313492576,10.0,3.174947705961987,631.8802803619333,14743.630854157853,Medium
718,2020-02-29,36.50301761461878,Male,North,Master,48514.271560896785,4882.550752872035,7.308542318201061,6.7775909219532835,601.7595282708402,36564.01276415518,Medium
719,2022-11-20,31.36387787786144,Female,South,Master,69897.07769315781,7467.105755704673,10.0,6.228908356051981,573.0076246571447,2843.1461103166057,High
720,2020-11-28,34.43054376278933,Male,North,PhD,35226.33748907212,5136.7063663381305,9.397869043276769,6.070918277800779,587.615149036464,2142.298581798239,Low
721,2020-03-16,38.07801768892059,Male,North,High School,84228.56998912137,7134.434658275649,10.0,5.243835266168596,829.2292495764876,40125.386101981916,Very High
722,2020-11-12,17.898316073433744,Female,West,Bachelor,56576.850371132066,5580.403007916104,10.0,4.886320754849508,719.8139155815367,14289.969618609462,Medium
723,2020-07-08,21.51814577894287,Male,East,High School,109405.46743339243,9040.349928254758,10.0,12.165115978611315,833.2419848776049,49657.98692555522,Very High
724,2020-10-22,42.43264094022715,Female,South,High School,105835.06422935522,8066.133158203803,10.0,8.552769935588518,,23518.84657848837,Very High
725,2021-05-15,36.708654381279416,Other,West,High School,65632.59115192696,7075.299492928072,10.0,7.168480684956537,733.5975605767127,41532.112723928316,High
726,2020-06-25,33.16016663647321,Female,North,Bachelor,64985.02828026688,4897.262563098325,8.292959444037555,5.335397474610165,599.9110223257233,19031.065670813437,High
727,2022-03-10,35.184339330653934,Female,North,Bachelor,82525.89237535742,6892.8505238150765,10.0,8.021471601790008,684.1007961579919,26686.67516343746,Very High
728,2022-03-16,38.47581705361671,Male,South,High School,94785.49767557892,9334.275104266671,10.0,6.553984329174355,758.7714190480256,32528.978515934985,Very High
729,2022-05-09,29.602403196906387,Male,East,High School,40230.765736912945,4464.558292777582,8.723956654720618,5.078614258322107,658.2131173620148,17052.6151972912,Medium
730,2020-08-02,27.216952745976872,Male,South,High School,36812.844392668136,3859.009481759787,7.718434497887873,4.089307024202255,655.6444742775235,15258.128601525412,Low
731,2021-10-14,36.958452550976816,Female,West,PhD,59148.704192172685,5499.2383485545815,10.0,4.757247987011936,654.4638801827075,17974.544977570044,Medium
732,2021-08-19,25.21627222384968,Other,South,Master,71349.1998595328,5835.048689715297,9.255476412110298,4.511277207634167,654.9560596060327,20722.71727467636,High
733,2020-05-07,39.082527557144715,Male,North,PhD,76994.3676361863,4921.575492807055,8.84289520353721,5.631802517892925,,28656.108892429973,High
734,2021-07-04,17.974163957621595,Female,West,Bachelor,75033.65380356857,6522.51907031215,9.850432054040331,3.534571759668921,790.7460349003769,1987.916377734824,High
735,2021-09-10,45.29155637325644,Male,North,Bachelor,54650.3152611486,5632.236039542142,10.0,9.778009994848652,700.6153781175594,5348.147584499038,Medium
736,2020-12-13,39.72597482413043,Female,East,Master,35120.829467532065,5070.821937586036,9.076603101635326,5.058032212435263,596.9208091144247,11228.974116930125,Low
737,2020-05-21,37.56029734313876,Male,North,Bachelor,81650.36160110155,7302.913721980372,10.0,1.4331097413951142,668.1788405078155,3947.8834438844697,Very High
738,2022-03-02,44.82690983945514,Other,North,Bachelor,59990.51082524905,5857.184458914617,10.0,4.850359537615647,656.9009622778025,39556.55062525241,Medium
739,2020-09-01,51.65474444462576,Female,South,High School,45550.054256483316,6125.235490142593,9.796502463747805,1.861636744812487,670.3829928716349,27195.542018493765,Medium
740,2021-12-03,45.1437006501813,Male,North,High School,74747.80651448137,6448.934567427887,10.0,6.420222247137399,511.4520586226546,8593.482088766701,High
741,2020-08-01,16.591257686683548,Male,West,Bachelor,70193.26416662194,6173.386074467558,10.0,5.872842093018456,533.4475687957755,42214.39114386887,High
742,2020-07-18,22.204230332642986,Male,West,Bachelor,59271.25818450233,5840.599136763113,8.29652013599598,7.873518893324803,604.8542774751089,5843.623828219173,Medium
743,2021-02-08,28.751814223043212,Male,East,Master,57508.18131878427,6501.227588067288,10.0,2.627354624916304,685.7303063154254,35358.42850176246,Medium
744,2021-02-24,35.26091050210834,Male,West,High School,65240.02176886557,7458.006280819455,10.0,5.10202428868444,656.552728822546,14614.351003186923,High
745,2020-01-07,40.17659020469123,Female,South,High School,64529.55366633387,6311.043933259045,10.0,0.9049346137200942,826.8712299426162,35662.455260276256,High
746,2021-08-14,27.742561868465344,Female,East,Master,43650.57425513017,5056.090989377468,10.0,7.104484345774143,489.06146981068343,13731.016300469106,Medium
747,2020-10-12,36.86766764477078,Female,West,High School,57713.62366752892,5814.24646603791,10.0,6.556613541320366,590.2927003747208,18547.5542524213,Medium
748,2021-11-01,27.446170676466775,Male,South,Bachelor,71542.28391344061,5704.43375014868,10.0,6.487415063082713,845.0937419259914,12661.81579095777,High
749,2021-01-23,28.884821970080516,Female,West,Master,69267.58910568776,6166.115535942669,10.0,5.0048570940708235,701.6471106788902,3344.8834055242287,High
750,2021-02-19,20.933389031517777,Female,West,High School,62987.59160526119,4678.348040388184,10.0,6.244318672366373,764.4594414906383,25601.48855728711,High
751,2022-02-22,25.767667538890958,Male,North,High School,47956.60654164478,3782.327153251127,8.758723741130545,9.813017324925788,850.0,33064.2994774944,Medium
